,ID,NAME,Lat,Lon,ELEVATION,State
63863922,USW00000448,"RALPH M HALL ROCKWALL MUNICIPAL AIRPORT, TX US",32.93059,-96.43548,175.3,TX
63864019,USC00417708,"ROCKWALL, TX US",32.93333,-96.45,182.9,TX
63864278,US1TXRK0006,"ROCKWALL 3.1 SSW, TX US",32.8831558227539,-96.484260559082,137.2,TX
63867847,US1TXRK0001,"ROCKWALL 0.8 WNW, TX US",32.926984,-96.470077,146.0,TX
63871430,US1TXRK0012,"ROCKWALL 1.5 NW, TX US",32.93815,-96.47378,776.0,TX
63871447,USC00417707,"ROCKWALL, TX US",32.93306,-96.46472,165.5,TX
63872847,US1TXDA0004,"ROWLETT 2.3 NW, TX US",32.932145,-96.57692,164.9,TX
63873347,US1TXCLL037,"WYLIE 2.9 SW, TX US",32.98872,-96.552998,152.1,TX
63873387,US1TXRK0013,"ROCKWALL 2.7 W, TX US",32.91775,-96.504428,143.9,TX
63873407,US1TXRK0007,"ROWLETT 2.7 NE, TX US",32.935672,-96.516616,143.0,TX
63873512,US1TXCLL068,"WYLIE 1.6 SSE, TX US",33.020747,-96.507468,160.6,TX
63873520,US1TXCLL063,"WYLIE 0.9 S, TX US",33.029743,-96.516342,161.8,TX
63875087,US1TXDA0058,"GARLAND 2.6 S, TX US",32.873088,-96.623847,159.4,TX
63876427,US1TXCLL076,"MURPHY 1.2 ESE, TX US",33.006255,-96.594507,163.1,TX
63876482,US1TXCLL044,"MURPHY 0.9 SSW, TX US",33.000497,-96.6115536,171.9,TX
63876529,US1TXCLL091,"MURPHY 1.0 NNE, TX US",33.026876,-96.602698,172.2,TX
63902519,US1TXRK0010,"ROCKWALL 1.6 NNE, TX US",32.942655,-96.446929,156.7,TX
63903021,US1TXRK0011,"ROCKWALL 2.0 NW, TX US",32.94484,-96.479505,156.4,TX
63906503,US1TXRK0002,"ROCKWALL 2.6 NNW, TX US",32.955813,-96.477996,137.5,TX
63913084,US1TXDA0072,"SACHSE 0.8 S, TX US",32.96368,-96.579794,157.3,TX
63913219,US1TXDA0105,"SACHSE 1.4 ESE, TX US",32.965494,-96.558626,153.0,TX
63914152,US1TXDA0073,"SACHSE 0.4 NE, TX US",32.978515625,-96.5763549804688,,TX
63915559,US1TXDA0103,"SACHSE 0.9 ENE, TX US",32.97903,-96.5667,164.0,TX
63915713,US1TXCLL069,"SACHSE 1.0 NE, TX US",32.9847221374512,-96.5674438476563,159.1,TX
63916819,US1TXDA0091,"GARLAND 2.5 NW, TX US",32.937792,-96.658822,181.4,TX
63916948,US1TXDA0065,"GARLAND 3.6 NNW, TX US",32.955,-96.6622,171.0,TX
63917319,US1TXCLL072,"PLANO 4.1 ESE, TX US",33.0286,-96.67889,186.8,TX
63917327,US1TXCLL097,"RICHARDSON 2.2 NE, TX US",32.990856,-96.679404,185.0,TX
63920217,US1TXCLL106,"ALLEN 1.3 E, TX US",33.1073511,-96.646355,204.2,TX
63922045,US1TXCLL074,"PLANO 4.5 ESE, TX US",33.0249916,-96.67240349,186.2,TX
63925585,USC00412902,"EMORY, TX US",32.8711,-95.7797,147.5,TX
63947295,US1TXRN0002,"POINT 3.7 ESE, TX US",32.913333,-95.810028,143.3,TX
63952295,US1TXRN0004,"EMORY 3.3 W, TX US",32.874388,-95.825504,143.6,TX
63952395,US1TXHPK001,"CUMBY 5.6 SSE, TX US",33.055328,-95.811596,164.9,TX
63954295,USC00411921,"COMMERCE 4 SW, TX US",33.1997,-95.9283,167.6,TX
63954735,USC00412180,"CUMBY, TX US",33.1551,-95.8433,189.0,TX
63958735,US1TXRN0001,"EMORY 5.6 ENE, TX US",32.893135,-95.6750217,141.1,TX
63959735,USC00418743,"SULPHUR SPRINGS, TX US",33.148,-95.6269,150.9,TX
63988727,USC00417358,"QUINLAN, TX US",32.91667,-96.13333,156.1,TX
63989127,USR0000TGRE,"GREENVILLE TEXAS, TX US",33.0353,-96.1639,136.2,TX
63993357,US1TXHNT007,"GREENVILLE 5.6 S, TX US",33.035667,-96.111149,164.9,TX
63997457,USC00413080,"FARMERSVILLE, TX US",33.14139,-96.29333,191.4,TX
63998207,US1TXRK0014,"ROYSE CITY 4.9 S, TX US",32.904532,-96.325562,159.1,TX
63998457,US1TXCLL077,"BLUE RIDGE 5.1 ESE, TX US",33.271907,-96.317582,172.8,TX
63998572,US1TXCLL092,"JOSEPHINE 1.4 NNW, TX US",33.080044,-96.325607,190.5,TX
63999111,US1TXFN0009,"LEONARD 3.3 N, TX US",33.428706,-96.250637,217.6,TX
64006811,US1TXCLL045,"MCKINNEY 7.3 NE, TX US",33.243423,-96.525862,201.5,TX
64006883,US1TXCLL110,"WYLIE 2.4 WSW, TX US",33.03216,-96.55254,171.3,TX
64006916,US1TXCLL009,"WYLIE 2.6 SW, TX US",33.017054,-96.546337,167.9,TX
64009116,USC00415094,"LAVON DAM, TX US",33.0352,-96.4861,155.4,TX
64031098,US1TXCLL057,"ANNA 0.3 SW, TX US",33.34953,-96.552523,214.9,TX
64031196,US1TXCLL017,"LUCAS 3.7 E, TX US",33.108,-96.515,162.2,TX
64031230,US1TXCLL020,"LOWRY CROSSING 0.3 SSE, TX US",33.163622,-96.543231,166.1,TX
64031504,US1TXCLL103,"MELISSA 1.5 ENE, TX US",33.29456,-96.555,203.3,TX
64032675,US1TXCLL023,"FAIRVIEW 1.5 ESE, TX US",33.13341,-96.60034,187.1,TX
64032703,USW00053914,"MCKINNEY MUNICIPAL AIRPORT, TX US",33.18286,-96.58988,173.3,TX
64034500,US1TXCLL067,"PRINCETON 2.0 SSE, TX US",33.158779,-96.489598,175.0,TX
64034700,US1TXCLL026,"MCKINNEY 1.6 ESE, TX US",33.19275,-96.62883,184.1,TX
64034708,US1TXCLL015,"FAIRVIEW 0.7 W, TX US",33.14275,-96.63677,196.9,TX
64039020,US1TXCLL065,"MCKINNEY 4.0 SE, TX US",33.1649,-96.6013,177.1,TX
64039063,US1TXCLL070,"MCKINNEY 5.5 NNE, TX US",33.276183,-96.624755,194.5,TX
64039068,US1TXGA0035,"HOWE 1.1 S, TX US",33.4974,-96.6166,260.6,TX
64044031,USC00415766,"MC KINNEY 3 S, TX US",33.23639,-96.64194,189.6,TX
64047903,US1TXCLL061,"SACHSE 1.3 N, TX US",32.993336,-96.580597,161.2,TX
64047931,US1TXCLL030,"ANNA 3.7 SSW, TX US",33.312697,-96.582716,176.8,TX
64048095,US1TXGA0032,"VAN ALSTYNE 0.5 S, TX US",33.412573,-96.574428,240.8,TX
64048104,US1TXCLL032,"ANNA 1.5 WSW, TX US",33.343985,-96.573846,220.4,TX
64048234,US1TXGA0030,"HOWE 4.3 NE, TX US",33.56102778,-96.56486111,237.7,TX
64094357,US1TXCLL060,"LAVON 0.7 NNW, TX US",33.0359,-96.440988,166.7,TX
64095876,US1TXRK0009,"ROCKWALL 3.1 NNW, TX US",32.963792,-96.478393,142.3,TX
64102306,US1TXCLL105,"NEVADA 2.0 WNW, TX US",33.0488,-96.4037,173.1,TX
64103727,US1TXGA0048,"BELLS 1.0 SSW, TX US",33.607144,-96.422275,230.1,TX
64105937,USC00410262,"ANNA, TX US",33.35,-96.51667,207.3,TX
64105955,US1TXGA0011,"WHITEWRIGHT 6.5 W, TX US",33.4961891174316,-96.5067443847656,239.6,TX
64106046,USC00412397,"DENISON HIGHWAY 60 BRI, TX US",33.81667,-96.53333,167.9,TX
64115116,US1TXGA0046,"TOM BEAN 5.2 S, TX US",33.446904,-96.470034,203.6,TX
64115220,US1TXGA0053,"BELLS 4.6 W, TX US",33.6317834796676,-96.4910200568162,210.0,TX
64115225,US1TXGA0057,"TOM BEAN 0.8 NW, TX US",33.527479,-96.49587,248.1,TX
64115305,US1TXRK0016,"FATE 1.7 NE, TX US",32.96035,-96.36985,168.9,TX
64115496,USC00410219,"AMBROSE, TX US",33.67667,-96.37583,164.0,TX
64116196,US1TXGA0037,"DENISON 9.9 ESE, TX US",33.70834,-96.40105,165.8,TX
64117199,US1TXGA0017,"VAN ALSTYNE 6.2 ENE, TX US",33.4477348327637,-96.4722518920898,210.9,TX
64118762,US1TXGA0034,"BELLS 1.1 WSW, TX US",33.611423,-96.428909,217.6,TX
64135356,US1TXGA0019,"SHERMAN 3.6 NW, TX US",33.6543617248535,-96.6551055908203,237.4,TX
64135444,US1TXGA0038,"SHERMAN 2.7 NW, TX US",33.64062,-96.64792,217.3,TX
64136412,US1TXGA0042,"SHERMAN 1.8 WNW, TX US",33.624719,-96.638984,242.3,TX
64136450,USC00418274,"SHERMAN, TX US",33.7033,-96.6419,231.6,TX
64136582,US1TXGA0025,"DENISON 4.9 SW, TX US",33.70655,-96.624449,243.2,TX
64136589,US1TXGA0040,"POTTSBORO 7.7 NNE, TX US",33.8791,-96.6327,197.5,TX
64137062,US1TXCLL112,"MCKINNEY 3.7 NW, TX US",33.241665,-96.695919,214.3,TX
64137621,USW00053967,"GRAYSON CO AIRPORT SHERMAN DENISON, TX US",33.71417,-96.67361,228.3,TX
64138315,US1TXGA0055,"SHERMAN 0.5 NNE, TX US",33.62537,-96.60717,217.0,TX
64138825,US1TXGA0049,"SHERMAN 5.4 SSE, TX US",33.542495,-96.588505,248.1,TX
64139025,US1TXGA0027,"HOWE 0.9 SSW, TX US",33.500431060791,-96.6174087524414,260.9,TX
64150186,US1TXCLL094,"VAN ALSTYNE 2.4 SE, TX US",33.391628,-96.548492,225.6,TX
64151466,US1TXGA0008,"SHERMAN 1.9 ENE, TX US",33.633068,-96.582435,227.4,TX
64153553,US1TXGA0005,"VAN ALSTYNE 0.2 E, TX US",33.420378,-96.570014,241.1,TX
64158708,USC00414335,"HOWE SOIL CONSERVATION SERVICE 1, TX US",33.53333,-96.55,228.9,TX
64158786,US1TXGA0029,"SHERMAN 5.2 ESE, TX US",33.5903,-96.5256,222.2,TX
64169982,US1TXGA0020,"SHERMAN 5.1 WSW, TX US",33.589393,-96.691144,257.6,TX
64170096,US1TXGA0016,"POTTSBORO 0.8 NW, TX US",33.780271,-96.681729,218.5,TX
64173332,US1TXGA0014,"SHERMAN 3.7 ENE, TX US",33.639663,-96.550027,216.4,TX
64175613,US1TXGA0051,"DENISON 0.7 SSE, TX US",33.746389,-96.560965,230.7,TX
64176596,US1TXGA0007,"DENISON 0.8 ENE, TX US",33.760806,-96.551384,238.7,TX
64180338,USC00412394,"DENISON DAM, TX US",33.81667,-96.56667,186.8,TX
64181921,US1TXGA0043,"SHERMAN 2.5 NW, TX US",33.64086,-96.642992,217.9,TX
64183291,US1TXGA0056,"SHERMAN 3.4 NW, TX US",33.65721,-96.64573,247.2,TX
64188017,USW00013923,"PERRIN AFB, TX US",33.71667,-96.66667,232.9,TX
64204600,USC00413734,"GREENVILLE KGVL RADIO, TX US",33.1677,-96.0983,166.1,TX
64210800,USW00013926,"GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US",33.06778,-96.06528,163.1,TX
64215200,US1TXHNT009,"GREENVILLE 3.2 S, TX US",33.070804,-96.091424,166.7,TX
64252722,USC00419859,"WOLFE CITY, TX US",33.3675,-96.0675,201.2,TX
64252792,US1TXHNT006,"COMMERCE 6.1 NW, TX US",33.30304,-95.973184,162.5,TX
64266286,USC00419125,"TRENTON, TX US",33.4311,-96.3397,229.8,TX
64268892,US1TXFN0007,"TRENTON 1.2 ENE, TX US",33.43418,-96.31973,225.6,TX
64289776,US1TXHNT003,"CELESTE 2.2 SSE, TX US",33.262977,-96.184692,191.1,TX
64290176,US1TXFN0002,"RAVENNA 1.7 SE, TX US",33.654196,-96.223673,198.1,TX
64322068,USW00093937,"SULPHUR SPRINGS MUNICIPAL AIRPORT, TX US",33.16667,-95.61667,149.0,TX
64322768,USC00411968,"COOPER DAM, TX US",33.3191,-95.6038,141.1,TX
64327768,USC00411970,"COOPER, TX US",33.3744,-95.6933,148.1,TX
64351060,US1TXHNT002,"COMMERCE 0.6 S, TX US",33.22938,-95.902005,159.1,TX
64351760,USC00416884,"PECAN GAP SOIL CONSERVATION SERVICE 6, TX US",33.41667,-95.86667,174.0,TX
64352701,USR0000TCDD,"CADDO TEXAS, TX US",33.7411,-95.9219,243.8,TX
64352800,USC00414257,"HONEY GROVE, TX US",33.58692,-95.9074,201.8,TX
64394050,US1TXLM0004,"SUMNER 0.9 WSW, TX US",33.7332978844643,-95.6870529055595,175.0,TX
64394446,US1TXLM0011,"TOCO 4.4 NNE, TX US",33.7162,-95.6321176,153.0,TX
64406237,US1TXFN0003,"BONHAM 4.0 NE, TX US",33.637838,-96.140848,178.9,TX
64409274,USC00410923,"BONHAM 3 NNE, TX US",33.64007,-96.16683,182.3,TX
64420229,US1TXFN0005,"DODD CITY 3.0 NNW, TX US",33.614237,-96.097774,174.3,TX
64422874,USC00418898,"TELEPHONE, TX US",33.78333,-96.01667,164.9,TX
64428911,US1TXFN0001,"SAVOY 5.3 NNE, TX US",33.670914,-96.333276,169.2,TX
64470179,US1TXFN0008,"BONHAM 5.3 NNE, TX US",33.6622,-96.1506,174.3,TX
64569879,USC00418677,"STONY, TX US",33.23333,-97.33333,214.0,TX
64570529,USC00416130,"MUENSTER, TX US",33.6563,-97.3769,315.8,TX
64615651,USW00093929,"GAINESVILLE MUNICIPAL AIRPORT, TX US",33.65139,-97.19694,255.7,TX
64660354,USC00412336,"DECATUR 7 N, TX US",33.33333,-97.58333,274.9,TX
64661034,USC00418561,"SPRINGTOWN, TX US",32.96667,-97.66667,264.9,TX
64664034,US1TXWS0009,"DECATUR 3.6 SSW, TX US",33.189546,-97.617102,264.0,TX
64664874,US1TXWS0016,"DECATUR 4.1 W, TX US",33.223555,-97.661972,237.7,TX
64664899,US1TXWS0010,"DECATUR 4.8 WNW, TX US",33.263,-97.666,248.7,TX
64669475,USC00417894,"SAINT JO, TX US",33.7,-97.516667,,TX
64723412,US1TXTN0148,"EAGLE MOUNTAIN 1.2 S, TX US",32.87632,-97.44123,214.6,TX
64723515,US1TXWS0012,"RHOME 3.3 NE, TX US",33.0845,-97.42583,276.1,TX
64726890,USW00093903,"FORT WORTH EAGLE MOUNT LK MCAS, TX US",32.98333,-97.48333,232.0,TX
64741187,US1TXCOO006,"GAINESVILLE 10.6 ESE, TX US",33.56712,-96.987162,243.5,TX
64741314,US1TXCOO003,"COLLINSVILLE 7.4 SW, TX US",33.490737,-97.008923,205.4,TX
64743193,US1TXCOO001,"WHITESBORO 2.8 W, TX US",33.65695,-96.952151,245.1,TX
64743234,US1TXCOO005,"WHITESBORO 4.2 W, TX US",33.6617,-96.9756,243.8,TX
64744775,US1TXDN0070,"LINCOLN PARK 3.1 ENE, TX US",33.232015,-96.919319,181.7,TX
64745109,US1TXGA0036,"TIOGA 0.7 SSE, TX US",33.46312,-96.91358,200.6,TX
64745122,US1TXGA0047,"WHITESBORO 0.1 SSE, TX US",33.657946,-96.902437,244.8,TX
64745236,US1TXGA0015,"GORDONVILLE 3.3 NNW, TX US",33.83638,-96.881713,210.3,TX
64745409,USC00411892,"COLLINSVILLE, TX US",33.55,-96.916667,224.0,TX
64746359,USC00419705,"WHITESBORO SOIL CONSERVATION SERVICE 3, TX US",33.66667,-96.85,,TX
64746391,US1TXGA0039,"GORDONVILLE 1.0 WNW, TX US",33.80139,-96.86944,225.6,TX
64747715,US1TXGA0026,"GORDONVILLE 3.6 NNE, TX US",33.845863,-96.830433,214.0,TX
64748963,US1TXGA0010,"SADLER 3.2 N, TX US",33.7292671203613,-96.850456237793,214.3,TX
64751085,USC00413642,"GORDONVILLE, TX US",33.7952,-96.853,220.1,TX
64754850,US1TXGA0009,"POTTSBORO 7.1 WNW, TX US",33.81834,-96.78264,215.2,TX
64754862,US1TXGA0044,"SADLER 3.8 ENE, TX US",33.708831,-96.786997,198.1,TX
64773036,US1TXGA0023,"SOUTHMAYD 2.6 W, TX US",33.620278,-96.765833,222.8,TX
64774283,US1TXBWE002,"DE KALB 0.1 SE, TX US",33.507717,-94.616083,124.7,TX
64790354,USC00416050,"MONKSTOWN, TX US",33.7944,-95.923,146.3,TX
64794517,USC00414973,"LAKE COFFEE MILL, TX US",33.73333,-96.0,153.0,TX
64808562,US1TXPP0002,"GRAFORD 8.1 ENE, TX US",32.988267,-98.121544,323.7,TX
64808662,USC00414517,"JACKSBORO, TX US",33.2065,-98.1688,329.5,TX
64812162,USW00053965,"GRAHAM MUNICIPAL AIRPORT, TX US",33.11,-98.55528,342.3,TX
64812222,US1TXYN0007,"GRAHAM 0.9 W, TX US",33.0985504388809,-98.5927529633045,,TX
64817222,USC00413668,"GRAHAM, TX US",33.12028,-98.56694,328.6,TX
64848314,US1TXWS0014,"SPRINGTOWN 6.0 NW, TX US",33.025792,-97.760402,281.3,TX
64848764,US1TXWS0006,"PARADISE 6.5 SSW, TX US",33.057524,-97.706135,235.3,TX
64848776,US1TXWS0027,"SPRINGTOWN 4.2 N, TX US",33.0292,-97.68926,281.6,TX
64849076,USW00053976,"BRIDGEPORT MUNICIPAL AIRPORT, TX US",33.17528,-97.82833,259.4,TX
64852570,US1TXWS0013,"PARADISE 6.6 SW, TX US",33.0820131,-97.7667332,262.1,TX
64856358,US1TXWS0024,"PARADISE 0.7 SSW, TX US",33.14068,-97.6922,240.5,TX
64860497,USC00414972,"LAKE BRIDGEPORT DAM, TX US",33.225,-97.8316,265.2,TX
64860501,USC00411063,"BRIDGEPORT, TX US",33.2063,-97.7761,234.4,TX
64861661,USC00417165,"POOLVILLE, TX US",32.96667,-97.86667,374.9,TX
64864911,US1TXWS0015,"RUNAWAY BAY 0.7 SSW, TX US",33.165748,-97.872689,258.8,TX
64865661,US1TXWS0003,"BRIDGEPORT 12.0 SW, TX US",33.10006,-97.920005,306.0,TX
64867461,USC00417835,"RUN AWAY BAY, TX US",33.17111,-97.89806,267.9,TX
64869661,USC00410984,"BOWIE, TX US",33.5511,-97.8472,329.2,TX
64890701,US1TXJC0002,"PERRIN 3.0 ENE, TX US",33.040152,-98.120732,311.5,TX
64920153,USC00417614,"RINGGOLD, TX US",33.81667,-97.93333,272.8,TX
64920553,USC00416331,"NEWPORT 1 SW, TX US",33.45611,-98.02528,323.1,TX
64923553,US1TXJC0003,"JACKSBORO 6.2 SW, TX US",33.172594,-98.24374,365.8,TX
64923683,US1TXJC0001,"JACKSBORO 12.4 NW, TX US",33.32755,-98.32847,316.1,TX
64924463,US1TXCLY007,"BLUEGROVE 2.5 SE, TX US",33.639659,-98.224875,328.3,TX
64924773,USC00410271,"ANTELOPE, TX US",33.4413,-98.3688,312.4,TX
64965140,US1TXCLY004,"HENRIETTA 0.7 WSW, TX US",33.81427009,-98.20567063,282.9,TX
64965440,USC00414093,"HENRIETTA, TX US",33.81278,-98.20028,283.5,TX
64983432,US1TXSH0004,"BRECKENRIDGE 14.2 NE, TX US",32.893625,-98.729066,368.8,TX
64985532,USC00416636,"OLNEY, TX US",33.3733,-98.7663,364.2,TX
64993432,USC00418139,"SCOTLAND, TX US",33.6633,-98.4704,293.8,TX
65004735,USC00416641,"OLNEY 5 NNW, TX US",33.43722,-98.78056,360.9,TX
65026227,US1TXAC0002,"WICHITA FALLS 5.2 SSW, TX US",33.8281,-98.5492,305.7,TX
65026335,US1TXWT0027,"BURKBURNETT 0.7 SE, TX US",34.07243056,-98.55559444,311.5,TX
65026407,US1TXAC0005,"WICHITA FALLS 8.5 S, TX US",33.776201158762,-98.5350425541401,300.2,TX
65026588,US1TXAC0009,"WICHITA FALLS 4.6 SSW, TX US",33.832797,-98.535963,300.5,TX
65027307,US1TXYN0003,"GRAHAM 3.9 NW, TX US",33.133436,-98.629593,350.8,TX
65027808,US1TXAC0003,"ARCHER CITY 0.7 SSW, TX US",33.5838391631842,-98.6297560483217,323.7,TX
65027986,US1TXWT0015,"WICHITA FALLS 7.2 WSW, TX US",33.860851,-98.60088,313.9,TX
65027996,USC00419735,"WICHITA VALLEY FARM NUMBER 45, TX US",33.9,-98.6,,TX
65028291,US1TXWT0030,"WICHITA FALLS 3.3 WSW, TX US",33.878638,-98.569083,312.7,TX
65028297,USC00419723,"WICHITA FALLS 6 SW, TX US",33.87361,-98.57944,312.4,TX
65029607,USC00410313,"ARCHER CITY 2 W, TX US",33.59878,-98.6544,305.1,TX
65054099,USC00412818,"ELECTRA, TX US",34.03083,-98.91167,370.6,TX
65054106,US1TXWT0007,"ELECTRA 0.1 SE, TX US",34.02955,-98.91753,374.9,TX
65054146,USC00413831,"GUYER, TX US",34.13333,-98.93333,353.9,TX
65054155,USC00412633,"DUNDEE 6 NNW, TX US",33.8157,-98.9318,320.3,TX
65082942,USC00410206,"ALVORD 3 N, TX US",33.3866,-97.7163,307.8,TX
65083954,USC00416801,"PARK SPRINGS, TX US",33.4,-97.81667,292.9,TX
65084842,US1TXWS0005,"BRIDGEPORT 0.8 ENE, TX US",33.213441,-97.74594,242.6,TX
65085079,USC00416014,"MONTAGUE, TX US",33.66667,-97.75,328.9,TX
65085165,US1TXMNT006,"BOWIE 5.9 ESE, TX US",33.532378,-97.746629,324.3,TX
65121822,USW00000209,"BOWIE MUNICIPAL AIRPORT, TX US",33.6,-97.783,336.2,TX
65125512,USC00410926,"BONITA 7 NW, TX US",33.8186,-97.7336,298.7,TX
65152990,US1TXCLY002,"WINDTHORST 7.1 SSE, TX US",33.4744,-98.4122,344.1,TX
65153380,US1TXCLY001,"RAYMOND 4.8 S, TX US",33.810259,-98.397575,292.0,TX
65198882,USC00411659,"CHARLIE, TX US",34.0972,-98.3164,289.6,TX
65204642,US1TXCLY003,"BLUEGROVE 3.9 ESE, TX US",33.65099,-98.18544,320.6,TX
65213545,USC00414471,"IOWA PARK EXPERIMENTAL STATION, TX US",33.91667,-98.65,299.0,TX
65213666,USC00419732,"WICHITA VALLEY 55, TX US",33.93333,-98.61667,302.1,TX
65216303,US1TXWT0013,"WICHITA FALLS 3.4 SSW, TX US",33.8538559,-98.5436752,297.8,TX
65216398,US1TXWT0008,"WICHITA FALLS 2.2 S, TX US",33.866193,-98.516151,291.1,TX
65243405,US1TXWT0023,"WICHITA FALLS 2.8 ESE, TX US",33.888782,-98.467849,299.0,TX
65245300,US1TXWT0010,"WICHITA FALLS 3.1 E, TX US",33.8951076,-98.4629385,296.0,TX
65247046,USW00013966,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",33.97855,-98.49298,308.6,TX
65256026,USC00419730,"WICHITA VALLEY FARM, TX US",33.93333,-98.58333,292.9,TX
65257445,US1TXWT0020,"WICHITA FALLS 1.8 WSW, TX US",33.88988,-98.54532,312.4,TX
65257456,US1TXWT0018,"WICHITA FALLS 0.7 NW, TX US",33.905356,-98.52402,307.2,TX
65257766,US1TXWT0005,"WICHITA FALLS 4.4 N, TX US",33.962,-98.515,310.0,TX
65270046,US1TXWT0014,"KADANE CORNER 1.0 SSW, TX US",33.8365592956543,-98.8358688354492,319.4,TX
65271960,US1TXWT0016,"ELECTRA 0.7 SW, TX US",34.0229949951172,-98.9260482788086,372.8,TX
65285110,USC00414978,"LAKE KICKAPOO, TX US",33.66667,-98.78333,323.1,TX
65290727,US1TXWT0003,"IOWA PARK 1.6 SSE, TX US",33.937778,-98.669844,306.9,TX
65301566,US1TXWT0006,"ELECTRA 0.5 WSW, TX US",34.02686,-98.92594,376.1,TX
65358745,US1TXWT0019,"BURKBURNETT 1.2 WSW, TX US",34.07274,-98.58348,318.8,TX
65360303,USC00411230,"BURKBURNETT, TX US",34.09056,-98.58611,327.1,TX
65368143,USC00413265,"FORT GRIFFIN, TX US",32.9263,-99.2343,388.6,TX
65371923,USC00419893,"WOODSON, TX US",33.01786,-99.0541,378.6,TX
65384923,USC00417552,"RENDHAM, TX US",33.58333,-99.15,412.1,TX
65385486,USC00419014,"THROCKMORTON, TX US",33.18056,-99.18972,417.6,TX
65412422,US1TXTH0002,"THROCKMORTON 0.3 WSW, TX US",33.1806,-99.1856,413.9,TX
65412684,USC00419016,"THROCKMORTON 10 N, TX US",33.3144,-99.2005,425.5,TX
65412686,USC00419013,"THROCKMORTON 8 NNW, TX US",33.3,-99.21667,,TX
65418486,USR0000TMIL,"MILLER CREEK TEXAS, TX US",33.4136,-99.4006,406.9,TX
65426376,USC00418221,"SEYMOUR 3 NW, TX US",33.64187,-99.28943,399.6,TX
65428165,USC00419346,"VERNON, TX US",34.15155,-99.32517,368.8,TX
65466175,US1TXWG0004,"ELLIOTT 0.3 WNW, TX US",34.151486,-99.05505,363.0,TX
65466657,US1TXWG0002,"ELLIOTT 1.2 NNE, TX US",34.165514,-99.041965,358.4,TX
65467077,USC00414982,"LAKE KEMP, TX US",33.7542,-99.1442,355.7,TX
65529613,USC00417336,"QUANAH 2 SW, TX US",34.27611,-99.75778,488.3,TX
65578260,US1TXMNT004,"BOWIE 0.5 WSW, TX US",33.5555914789438,-97.851757183671,338.0,TX
65579303,USC00345563,"MARIETTA 5 SW, OK US",33.8761,-97.1641,244.4,OK
65579444,US1OKLV0001,"MARIETTA 2.8 SW, OK US",33.9073,-97.1604,239.3,OK
65579448,US1OKMN0007,"HAWORTH 9.0 ENE, OK US",33.887425,-94.506616,133.2,OK
65579451,USC00344384,"HUGO, OK US",34.02111,-95.53806,158.5,OK
65579515,USC00348407,"SPENCERVILLE 1 E, OK US",34.15,-95.35,164.9,OK
65580215,USC00348305,"SOBOL TOWER, OK US",34.13333,-95.23333,228.6,OK
65581025,US1OKMN0006,"HAWORTH 0.2 NNW, OK US",33.84625,-94.65619,125.6,OK
65581029,USC00344017,"HEE MOUNTAIN TOWER, OK US",34.33333,-94.65,458.1,OK
65581589,US1OKMN0009,"BROKEN BOW 7.4 NE, OK US",34.1118,-94.66049,189.0,OK
65581702,USC00343623,"GOODWATER, OK US",33.916667,-94.566667,131.7,OK
65582402,USC00341162,"BROKEN BOW 1 N, OK US",34.0497,-94.738,144.8,OK
65590537,US1OKMN0005,"IDABEL 2.3 SE, OK US",33.879029,-94.790065,,OK
65590616,USC00341544,"CARTER TOWER, OK US",34.2661,-94.7753,396.2,OK
65591026,USC00347080,"PINE CREEK DAM, OK US",34.11667,-95.08333,149.4,OK
65591114,USC00349118,"VALLIANT 3 W, OK US",33.998,-95.1433,144.8,OK
65591750,USC00348197,"SIGNAL MOUNTAIN TOWER, OK US",34.31667,-95.05,412.1,OK
65591780,USC00340584,"BEAR MOUNTAIN TOWER, OK US",34.13944,-94.95194,243.8,OK
65591858,USC00340562,"BATTIEST, OK US",34.4,-94.93333,182.9,OK
65592380,USC00344451,"IDABEL, OK US",33.9335,-94.8278,111.3,OK
65595264,US1OKMN0004,"IDABEL 2.1 SE, OK US",33.8810366392136,-94.7913855314255,135.6,OK
65595565,US1OKMN0003,"IDABEL 1.7 E, OK US",33.8997695509833,-94.7898137569427,145.7,OK
65621772,USC00410367,"ARTHUR CITY, TX US",33.87556,-95.50222,129.5,OK
65621781,US1OKCW0003,"HUGO 1.9 ENE, OK US",34.024007,-95.485908,156.4,OK
65627102,USC00341936,"CLOUDY TOWER, OK US",34.38333,-95.25,366.1,OK
65682466,USC00340256,"ANTLERS, OK US",34.2208,-95.615,143.3,OK
65692466,USC00342678,"DURANT, OK US",34.0,-96.3686,182.9,OK
65692496,US1OKBR0003,"CALERA 0.5 NNE, OK US",33.94156,-96.42813,218.2,OK
65693088,US1OKBR0004,"DURANT 2.5 NW, OK US",34.007977,-96.425476,209.1,OK
65695680,US1OKBR0001,"COLBERT 2.2 SSW, OK US",33.827064,-96.513873,181.7,OK
65695705,US1OKAT0003,"BOSWELL 9.9 N, OK US",34.169824,-95.878882,171.3,OK
65695751,USC00345713,"MCGEE CREEK DAM, OK US",34.30983,-95.86748,204.8,OK
65695760,USC00340980,"BOSWELL, OK US",34.02111,-95.87222,167.6,OK
65695910,USC00343083,"FARRIS 3 WNW, OK US",34.26667,-95.91667,155.4,OK
